10-digit PSGC,Name,Correspondence Code,Geographic Level,Population,Region_Code,Province_Code,CityMunicipality_Code,Barangay_Code,PSGC_Code,Char Length,Full_Province_Code,Full_CityMunicipality_Code,Geographic_Level
401023005,Buhay Na Sapa,41023005,Bgy,5378,04,102,23,005,0410223005,10,4102,410223,5
401023006,Bulsa,41023006,Bgy,2090,04,102,23,006,0410223006,10,4102,410223,5
401023007,Calicanto,41023007,Bgy,1739,04,102,23,007,0410223007,10,4102,410223,5
401023008,Calitcalit,41023008,Bgy,4762,04,102,23,008,0410223008,10,4102,410223,5
401023009,Calubcub I,41023009,Bgy,2264,04,102,23,009,0410223009,10,4102,410223,5
401023010,Calubcub II,41023010,Bgy,3498,04,102,23,010,0410223010,10,4102,410223,5
401023011,Catmon,41023011,Bgy,1606,04,102,23,011,0410223011,10,4102,410223,5
401023012,Coloconto,41023012,Bgy,795,04,102,23,012,0410223012,10,4102,410223,5
401023013,Escribano,41023013,Bgy,3713,04,102,23,013,0410223013,10,4102,410223,5
401023014,Hugom,41023014,Bgy,1801,04,102,23,014,0410223014,10,4102,410223,5
401023015,Imelda,41023015,Bgy,1048,04,102,23,015,0410223015,10,4102,410223,5
401023016,Janaojanao,41023016,Bgy,1638,04,102,23,016,0410223016,10,4102,410223,5
401023017,Laiya-Ibabao,41023017,Bgy,4352,04,102,23,017,0410223017,10,4102,410223,5
401023018,Laiya-Aplaya,41023018,Bgy,6383,04,102,23,018,0410223018,10,4102,410223,5
401023019,Libato,41023019,Bgy,5036,04,102,23,019,0410223019,10,4102,410223,5
401023020,Lipahan,41023020,Bgy,4126,04,102,23,020,0410223020,10,4102,410223,5
401023021,Mabalanoy,41023021,Bgy,4764,04,102,23,021,0410223021,10,4102,410223,5
401023022,Nagsaulay,41023022,Bgy,2799,04,102,23,022,0410223022,10,4102,410223,5
401023023,Maraykit,41023023,Bgy,3252,04,102,23,023,0410223023,10,4102,410223,5
401023024,Muzon,41023024,Bgy,1661,04,102,23,024,0410223024,10,4102,410223,5
401023025,Palahanan I,41023025,Bgy,870,04,102,23,025,0410223025,10,4102,410223,5
401023026,Palahanan II,41023026,Bgy,3179,04,102,23,026,0410223026,10,4102,410223,5
401023027,Palingowak,41023027,Bgy,1885,04,102,23,027,0410223027,10,4102,410223,5
401023028,Pinagbayanan,41023028,Bgy,1617,04,102,23,028,0410223028,10,4102,410223,5
401023029,Poblacion,41023029,Bgy,3116,04,102,23,029,0410223029,10,4102,410223,5
401023030,Poctol,41023030,Bgy,3028,04,102,23,030,0410223030,10,4102,410223,5
401023031,Pulangbato,41023031,Bgy,2729,04,102,23,031,0410223031,10,4102,410223,5
401023032,Putingbuhangin,41023032,Bgy,2495,04,102,23,032,0410223032,10,4102,410223,5
401023033,Quipot,41023033,Bgy,3085,04,102,23,033,0410223033,10,4102,410223,5
401023034,Sampiro,41023034,Bgy,3386,04,102,23,034,0410223034,10,4102,410223,5
401023035,Sapangan,41023035,Bgy,3267,04,102,23,035,0410223035,10,4102,410223,5
401023036,Sico I,41023036,Bgy,1953,04,102,23,036,0410223036,10,4102,410223,5
401023037,Sico II,41023037,Bgy,1068,04,102,23,037,0410223037,10,4102,410223,5
401023038,Subukin,41023038,Bgy,2056,04,102,23,038,0410223038,10,4102,410223,5
401023039,Talahiban I,41023039,Bgy,2608,04,102,23,039,0410223039,10,4102,410223,5
401023040,Talahiban II,41023040,Bgy,1592,04,102,23,040,0410223040,10,4102,410223,5
401023041,Ticalan,41023041,Bgy,1765,04,102,23,041,0410223041,10,4102,410223,5
401023042,Tipaz,41023042,Bgy,2896,04,102,23,042,0410223042,10,4102,410223,5
401024000,San Luis,41024000,Mun,36172,04,102,24,000,0410224000,10,4102,410224,4
401024001,Abiacao,41024001,Bgy,1296,04,102,24,001,0410224001,10,4102,410224,5
401024002,Bagong Tubig,41024002,Bgy,1983,04,102,24,002,0410224002,10,4102,410224,5
401024003,Balagtasin,41024003,Bgy,573,04,102,24,003,0410224003,10,4102,410224,5
401024004,Balite,41024004,Bgy,1133,04,102,24,004,0410224004,10,4102,410224,5
401024005,Banoyo,41024005,Bgy,2531,04,102,24,005,0410224005,10,4102,410224,5
401024006,Boboy,41024006,Bgy,1188,04,102,24,006,0410224006,10,4102,410224,5
401024007,Bonliw,41024007,Bgy,1312,04,102,24,007,0410224007,10,4102,410224,5
401024008,Calumpang West,41024008,Bgy,1204,04,102,24,008,0410224008,10,4102,410224,5
401024009,Calumpang East,41024009,Bgy,1491,04,102,24,009,0410224009,10,4102,410224,5
401024010,Dulangan,41024010,Bgy,3095,04,102,24,010,0410224010,10,4102,410224,5
401024011,Durungao,41024011,Bgy,708,04,102,24,011,0410224011,10,4102,410224,5
401024012,Locloc,41024012,Bgy,963,04,102,24,012,0410224012,10,4102,410224,5
401024013,Luya,41024013,Bgy,1911,04,102,24,013,0410224013,10,4102,410224,5
401024014,Mahabang Parang,41024014,Bgy,685,04,102,24,014,0410224014,10,4102,410224,5
401024015,Manggahan,41024015,Bgy,1072,04,102,24,015,0410224015,10,4102,410224,5
401024016,Muzon,41024016,Bgy,2214,04,102,24,016,0410224016,10,4102,410224,5
401024019,San Antonio,41024019,Bgy,706,04,102,24,019,0410224019,10,4102,410224,5
401024020,San Isidro,41024020,Bgy,2037,04,102,24,020,0410224020,10,4102,410224,5
401024021,San Jose,41024021,Bgy,739,04,102,24,021,0410224021,10,4102,410224,5
401024022,San Martin,41024022,Bgy,612,04,102,24,022,0410224022,10,4102,410224,5
401024023,Santa Monica,41024023,Bgy,1398,04,102,24,023,0410224023,10,4102,410224,5
401024024,Taliba,41024024,Bgy,1617,04,102,24,024,0410224024,10,4102,410224,5
401024025,Talon,41024025,Bgy,1245,04,102,24,025,0410224025,10,4102,410224,5
401024026,Tejero,41024026,Bgy,1511,04,102,24,026,0410224026,10,4102,410224,5
401024027,Tungal,41024027,Bgy,621,04,102,24,027,0410224027,10,4102,410224,5
401024028,Poblacion,41024028,Bgy,2327,04,102,24,028,0410224028,10,4102,410224,5
401025000,San Nicolas,41025000,Mun,23908,04,102,25,000,0410225000,10,4102,410225,4
401025001,Abelo,41025001,Bgy,1122,04,102,25,001,0410225001,10,4102,410225,5
401025002,Balete,41025002,Bgy,2147,04,102,25,002,0410225002,10,4102,410225,5
401025003,Baluk-baluk,41025003,Bgy,879,04,102,25,003,0410225003,10,4102,410225,5
401025004,Bancoro,41025004,Bgy,3151,04,102,25,004,0410225004,10,4102,410225,5
401025005,Bangin,41025005,Bgy,2356,04,102,25,005,0410225005,10,4102,410225,5
401025006,Calangay,41025006,Bgy,2139,04,102,25,006,0410225006,10,4102,410225,5
401025007,Hipit,41025007,Bgy,649,04,102,25,007,0410225007,10,4102,410225,5
401025009,Maabud North,41025009,Bgy,1191,04,102,25,009,0410225009,10,4102,410225,5
401025010,Maabud South,41025010,Bgy,863,04,102,25,010,0410225010,10,4102,410225,5
401025011,Munlawin,41025011,Bgy,1010,04,102,25,011,0410225011,10,4102,410225,5
401025012,Pansipit,41025012,Bgy,443,04,102,25,012,0410225012,10,4102,410225,5
401025013,Poblacion,41025013,Bgy,3178,04,102,25,013,0410225013,10,4102,410225,5
401025014,Santo Ni�o,41025014,Bgy,1060,04,102,25,014,0410225014,10,4102,410225,5
401025015,Sinturisan,41025015,Bgy,2235,04,102,25,015,0410225015,10,4102,410225,5
401025016,Tagudtod,41025016,Bgy,714,04,102,25,016,0410225016,10,4102,410225,5
401025017,Talang,41025017,Bgy,771,04,102,25,017,0410225017,10,4102,410225,5
401025018,Alas-as,41025018,Bgy, -   ,04,102,25,018,0410225018,10,4102,410225,5
401025019,Pulang-Bato,41025019,Bgy, -   ,04,102,25,019,0410225019,10,4102,410225,5
401026000,San Pascual,41026000,Mun,69009,04,102,26,000,0410226000,10,4102,410226,4
401026001,Alalum,41026001,Bgy,2115,04,102,26,001,0410226001,10,4102,410226,5
401026002,Antipolo,41026002,Bgy,1061,04,102,26,002,0410226002,10,4102,410226,5
401026003,Balimbing,41026003,Bgy,2015,04,102,26,003,0410226003,10,4102,410226,5
401026004,Banaba,41026004,Bgy,2792,04,102,26,004,0410226004,10,4102,410226,5
401026005,Bayanan,41026005,Bgy,3080,04,102,26,005,0410226005,10,4102,410226,5
401026006,Danglayan,41026006,Bgy,783,04,102,26,006,0410226006,10,4102,410226,5
401026007,Del Pilar,41026007,Bgy,679,04,102,26,007,0410226007,10,4102,410226,5
401026008,Gelerang Kawayan,41026008,Bgy,1718,04,102,26,008,0410226008,10,4102,410226,5
401026009,Ilat North,41026009,Bgy,1540,04,102,26,009,0410226009,10,4102,410226,5
401026010,Ilat South,41026010,Bgy,1293,04,102,26,010,0410226010,10,4102,410226,5
401026011,Kaingin,41026011,Bgy,1246,04,102,26,011,0410226011,10,4102,410226,5
401026012,Laurel,41026012,Bgy,2480,04,102,26,012,0410226012,10,4102,410226,5
401026013,Malaking Pook,41026013,Bgy,840,04,102,26,013,0410226013,10,4102,410226,5
401026014,Mataas Na Lupa,41026014,Bgy,2277,04,102,26,014,0410226014,10,4102,410226,5
401026015,Natunuan North,41026015,Bgy,1492,04,102,26,015,0410226015,10,4102,410226,5
401026016,Natunuan South,41026016,Bgy,1243,04,102,26,016,0410226016,10,4102,410226,5
401026017,Padre Castillo,41026017,Bgy,1371,04,102,26,017,0410226017,10,4102,410226,5
401026018,Palsahingin,41026018,Bgy,1169,04,102,26,018,0410226018,10,4102,410226,5
401026019,Pila,41026019,Bgy,1109,04,102,26,019,0410226019,10,4102,410226,5
401026020,Poblacion,41026020,Bgy,11051,04,102,26,020,0410226020,10,4102,410226,5
401026021,Pook Ni Banal,41026021,Bgy,1542,04,102,26,021,0410226021,10,4102,410226,5
401026022,Pook Ni Kapitan,41026022,Bgy,866,04,102,26,022,0410226022,10,4102,410226,5
401026023,Resplandor,41026023,Bgy,1260,04,102,26,023,0410226023,10,4102,410226,5
401026024,Sambat,41026024,Bgy,6006,04,102,26,024,0410226024,10,4102,410226,5
401026025,San Antonio,41026025,Bgy,10042,04,102,26,025,0410226025,10,4102,410226,5
401026026,San Mariano,41026026,Bgy,1946,04,102,26,026,0410226026,10,4102,410226,5
401026027,San Mateo,41026027,Bgy,1973,04,102,26,027,0410226027,10,4102,410226,5
401026028,Santa Elena,41026028,Bgy,650,04,102,26,028,0410226028,10,4102,410226,5
401026029,Santo Ni�o,41026029,Bgy,3370,04,102,26,029,0410226029,10,4102,410226,5
401027000,Santa Teresita,41027000,Mun,21559,04,102,27,000,0410227000,10,4102,410227,4
401027001,Antipolo,41027001,Bgy,661,04,102,27,001,0410227001,10,4102,410227,5
401027002,Bihis,41027002,Bgy,1551,04,102,27,002,0410227002,10,4102,410227,5
401027003,Burol,41027003,Bgy,651,04,102,27,003,0410227003,10,4102,410227,5
401027004,Calayaan,41027004,Bgy,2320,04,102,27,004,0410227004,10,4102,410227,5
401027005,Calumala,41027005,Bgy,1388,04,102,27,005,0410227005,10,4102,410227,5
401027006,Cuta East,41027006,Bgy,1197,04,102,27,006,0410227006,10,4102,410227,5
401027007,Cutang Cawayan,41027007,Bgy,827,04,102,27,007,0410227007,10,4102,410227,5
401027008,Irukan,41027008,Bgy,785,04,102,27,008,0410227008,10,4102,410227,5
401027009,Pacifico,41027009,Bgy,1788,04,102,27,009,0410227009,10,4102,410227,5
401027010,Poblacion I,41027010,Bgy,1729,04,102,27,010,0410227010,10,4102,410227,5
401027012,Saimsim,41027012,Bgy,2242,04,102,27,012,0410227012,10,4102,410227,5
401027013,Sampa,41027013,Bgy,1554,04,102,27,013,0410227013,10,4102,410227,5
401027014,Sinipian,41027014,Bgy,788,04,102,27,014,0410227014,10,4102,410227,5
401027015,Tambo Ibaba,41027015,Bgy,1186,04,102,27,015,0410227015,10,4102,410227,5
401027016,Tambo Ilaya,41027016,Bgy,1091,04,102,27,016,0410227016,10,4102,410227,5
401027017,Poblacion II,41027017,Bgy,1225,04,102,27,017,0410227017,10,4102,410227,5
401027018,Poblacion III,41027018,Bgy,576,04,102,27,018,0410227018,10,4102,410227,5
401028000,City of Sto. Tomas,41028000,City,218500,04,102,28,000,0410228000,10,4102,410228,3
401028001,Barangay I ,41028001,Bgy,1897,04,102,28,001,0410228001,10,4102,410228,5
401028002,Barangay II ,41028002,Bgy,2383,04,102,28,002,0410228002,10,4102,410228,5
401028003,Barangay III ,41028003,Bgy,2175,04,102,28,003,0410228003,10,4102,410228,5
401028004,Barangay IV ,41028004,Bgy,3427,04,102,28,004,0410228004,10,4102,410228,5
401028005,San Agustin,41028005,Bgy,2311,04,102,28,005,0410228005,10,4102,410228,5
401028006,San Antonio,41028006,Bgy,16754,04,102,28,006,0410228006,10,4102,410228,5
401028007,San Bartolome,41028007,Bgy,8167,04,102,28,007,0410228007,10,4102,410228,5
401028008,San Felix,41028008,Bgy,5976,04,102,28,008,0410228008,10,4102,410228,5
401028009,San Fernando,41028009,Bgy,3118,04,102,28,009,0410228009,10,4102,410228,5
401028010,San Francisco,41028010,Bgy,3131,04,102,28,010,0410228010,10,4102,410228,5
401028011,San Isidro Norte,41028011,Bgy,2404,04,102,28,011,0410228011,10,4102,410228,5
401028012,San Isidro Sur,41028012,Bgy,3377,04,102,28,012,0410228012,10,4102,410228,5
401028013,San Joaquin,41028013,Bgy,5276,04,102,28,013,0410228013,10,4102,410228,5
401028014,San Jose,41028014,Bgy,4003,04,102,28,014,0410228014,10,4102,410228,5
401028015,San Juan,41028015,Bgy,4178,04,102,28,015,0410228015,10,4102,410228,5
401028016,San Luis,41028016,Bgy,2940,04,102,28,016,0410228016,10,4102,410228,5
401028017,San Miguel,41028017,Bgy,18959,04,102,28,017,0410228017,10,4102,410228,5
401028018,San Pablo,41028018,Bgy,7478,04,102,28,018,0410228018,10,4102,410228,5
401028019,San Pedro,41028019,Bgy,8167,04,102,28,019,0410228019,10,4102,410228,5
401028020,San Rafael,41028020,Bgy,13301,04,102,28,020,0410228020,10,4102,410228,5
401028021,San Roque,41028021,Bgy,13135,04,102,28,021,0410228021,10,4102,410228,5
401028022,San Vicente,41028022,Bgy,23335,04,102,28,022,0410228022,10,4102,410228,5
401028023,Santa Ana,41028023,Bgy,2812,04,102,28,023,0410228023,10,4102,410228,5
401028024,Santa Anastacia,41028024,Bgy,19442,04,102,28,024,0410228024,10,4102,410228,5
401028025,Santa Clara,41028025,Bgy,5971,04,102,28,025,0410228025,10,4102,410228,5
401028026,Santa Cruz,41028026,Bgy,2641,04,102,28,026,0410228026,10,4102,410228,5
401028027,Santa Elena,41028027,Bgy,3851,04,102,28,027,0410228027,10,4102,410228,5
401028028,Santa Maria,41028028,Bgy,17998,04,102,28,028,0410228028,10,4102,410228,5
401028029,Santiago,41028029,Bgy,7542,04,102,28,029,0410228029,10,4102,410228,5
401028030,Santa Teresita,41028030,Bgy,2351,04,102,28,030,0410228030,10,4102,410228,5
401029000,Taal,41029000,Mun,61460,04,102,29,000,0410229000,10,4102,410229,4
401029001,Apacay,41029001,Bgy,2300,04,102,29,001,0410229001,10,4102,410229,5
401029002,Balisong,41029002,Bgy,3533,04,102,29,002,0410229002,10,4102,410229,5
401029003,Bihis,41029003,Bgy,710,04,102,29,003,0410229003,10,4102,410229,5
401029004,Bolbok,41029004,Bgy,1179,04,102,29,004,0410229004,10,4102,410229,5
401029005,Buli,41029005,Bgy,5703,04,102,29,005,0410229005,10,4102,410229,5
401029006,Butong,41029006,Bgy,5335,04,102,29,006,0410229006,10,4102,410229,5
401029007,Carasuche,41029007,Bgy,753,04,102,29,007,0410229007,10,4102,410229,5
401029008,Cawit,41029008,Bgy,2489,04,102,29,008,0410229008,10,4102,410229,5
401029009,Caysasay,41029009,Bgy,670,04,102,29,009,0410229009,10,4102,410229,5
401029010,Cubamba,41029010,Bgy,860,04,102,29,010,0410229010,10,4102,410229,5
401029011,Cultihan,41029011,Bgy,1992,04,102,29,011,0410229011,10,4102,410229,5
401029012,Gahol,41029012,Bgy,1301,04,102,29,012,0410229012,10,4102,410229,5
401029013,Halang,41029013,Bgy,1539,04,102,29,013,0410229013,10,4102,410229,5
401029014,Iba,41029014,Bgy,3345,04,102,29,014,0410229014,10,4102,410229,5
401029015,Ilog,41029015,Bgy,1396,04,102,29,015,0410229015,10,4102,410229,5
401029016,Imamawo,41029016,Bgy,758,04,102,29,016,0410229016,10,4102,410229,5
401029017,Ipil,41029017,Bgy,902,04,102,29,017,0410229017,10,4102,410229,5
401029018,Luntal,41029018,Bgy,1436,04,102,29,018,0410229018,10,4102,410229,5
401029019,Mahabang Lodlod,41029019,Bgy,1469,04,102,29,019,0410229019,10,4102,410229,5
401029020,Niogan,41029020,Bgy,401,04,102,29,020,0410229020,10,4102,410229,5
401029021,Pansol,41029021,Bgy,979,04,102,29,021,0410229021,10,4102,410229,5
401029022,Poblacion 11,41029022,Bgy,305,04,102,29,022,0410229022,10,4102,410229,5
401029023,Poblacion 1,41029023,Bgy,382,04,102,29,023,0410229023,10,4102,410229,5
401029024,Poblacion 10,41029024,Bgy,765,04,102,29,024,0410229024,10,4102,410229,5
401029025,Poblacion 12,41029025,Bgy,238,04,102,29,025,0410229025,10,4102,410229,5
401029026,Poblacion 2,41029026,Bgy,378,04,102,29,026,0410229026,10,4102,410229,5
401029027,Poblacion 3,41029027,Bgy,710,04,102,29,027,0410229027,10,4102,410229,5
401029028,Poblacion 4,41029028,Bgy,301,04,102,29,028,0410229028,10,4102,410229,5
401029029,Poblacion 5,41029029,Bgy,2038,04,102,29,029,0410229029,10,4102,410229,5
401029030,Poblacion 6,41029030,Bgy,888,04,102,29,030,0410229030,10,4102,410229,5
401029031,Poblacion 7,41029031,Bgy,166,04,102,29,031,0410229031,10,4102,410229,5
401029032,Poblacion 8,41029032,Bgy,1297,04,102,29,032,0410229032,10,4102,410229,5
401029033,Poblacion 9,41029033,Bgy,837,04,102,29,033,0410229033,10,4102,410229,5
401029034,Pook,41029034,Bgy,956,04,102,29,034,0410229034,10,4102,410229,5
401029044,Seiran,41029044,Bgy,3015,04,102,29,044,0410229044,10,4102,410229,5
401029045,Laguile,41029045,Bgy,3224,04,102,29,045,0410229045,10,4102,410229,5
401029046,Latag,41029046,Bgy,1075,04,102,29,046,0410229046,10,4102,410229,5
401029047,Tierra Alta,41029047,Bgy,880,04,102,29,047,0410229047,10,4102,410229,5
401029048,Tulo,41029048,Bgy,3001,04,102,29,048,0410229048,10,4102,410229,5
401029049,Tatlong Maria,41029049,Bgy,1217,04,102,29,049,0410229049,10,4102,410229,5
401029050,Poblacion 13,41029050,Bgy,240,04,102,29,050,0410229050,10,4102,410229,5
401029051,Poblacion 14,41029051,Bgy,497,04,102,29,051,0410229051,10,4102,410229,5
401030000,Talisay,41030000,Mun,46238,04,103,30,000,0410330000,10,4103,410330,4
401030001,Aya,41030001,Bgy,6703,04,103,30,001,0410330001,10,4103,410330,5
401030003,Balas,41030003,Bgy,1596,04,103,30,003,0410330003,10,4103,410330,5
401030004,Banga,41030004,Bgy,4834,04,103,30,004,0410330004,10,4103,410330,5
401030006,Buco,41030006,Bgy,1064,04,103,30,006,0410330006,10,4103,410330,5
401030008,Caloocan,41030008,Bgy,1741,04,103,30,008,0410330008,10,4103,410330,5
401030009,Leynes,41030009,Bgy,1523,04,103,30,009,0410330009,10,4103,410330,5
401030010,Miranda,41030010,Bgy,1949,04,103,30,010,0410330010,10,4103,410330,5
401030011,Poblacion Barangay 1,41030011,Bgy,2028,04,103,30,011,0410330011,10,4103,410330,5
401030012,Poblacion Barangay 2,41030012,Bgy,1370,04,103,30,012,0410330012,10,4103,410330,5
401030013,Poblacion Barangay 3,41030013,Bgy,766,04,103,30,013,0410330013,10,4103,410330,5
401030014,Poblacion Barangay 4,41030014,Bgy,783,04,103,30,014,0410330014,10,4103,410330,5
401030015,Poblacion Barangay 5,41030015,Bgy,504,04,103,30,015,0410330015,10,4103,410330,5
401030016,Poblacion Barangay 6,41030016,Bgy,409,04,103,30,016,0410330016,10,4103,410330,5
401030017,Poblacion Barangay 7,41030017,Bgy,443,04,103,30,017,0410330017,10,4103,410330,5
401030018,Poblacion Barangay 8,41030018,Bgy,755,04,103,30,018,0410330018,10,4103,410330,5
401030019,Quiling,41030019,Bgy,4999,04,103,30,019,0410330019,10,4103,410330,5
401030020,Sampaloc,41030020,Bgy,5441,04,103,30,020,0410330020,10,4103,410330,5
401030021,San Guillermo,41030021,Bgy,1171,04,103,30,021,0410330021,10,4103,410330,5
401030023,Santa Maria,41030023,Bgy,1359,04,103,30,023,0410330023,10,4103,410330,5
401030024,Tranca,41030024,Bgy,3228,04,103,30,024,0410330024,10,4103,410330,5
401030025,Tumaway,41030025,Bgy,3572,04,103,30,025,0410330025,10,4103,410330,5
401031000,City of Tanauan,41031000,City,193936,04,103,31,000,0410331000,10,4103,410331,3
401031001,Altura Bata,41031001,Bgy,1455,04,103,31,001,0410331001,10,4103,410331,5
401031002,Altura Matanda,41031002,Bgy,604,04,103,31,002,0410331002,10,4103,410331,5
401031003,Altura-South,41031003,Bgy,781,04,103,31,003,0410331003,10,4103,410331,5
401031004,Ambulong,41031004,Bgy,7241,04,103,31,004,0410331004,10,4103,410331,5
401031005,Banadero,41031005,Bgy,5078,04,103,31,005,0410331005,10,4103,410331,5
401031006,Bagbag,41031006,Bgy,3655,04,103,31,006,0410331006,10,4103,410331,5
401031007,Bagumbayan,41031007,Bgy,7657,04,103,31,007,0410331007,10,4103,410331,5
401031008,Balele,41031008,Bgy,9995,04,103,31,008,0410331008,10,4103,410331,5
401031010,Banjo East,41031010,Bgy,3482,04,103,31,010,0410331010,10,4103,410331,5
401031011,Banjo Laurel,41031011,Bgy,2158,04,103,31,011,0410331011,10,4103,410331,5
401031013,Bilog-bilog,41031013,Bgy,5469,04,103,31,013,0410331013,10,4103,410331,5
401031014,Boot,41031014,Bgy,6505,04,103,31,014,0410331014,10,4103,410331,5
401031015,Cale,41031015,Bgy,3951,04,103,31,015,0410331015,10,4103,410331,5
401031016,Darasa,41031016,Bgy,23987,04,103,31,016,0410331016,10,4103,410331,5
401031017,Pagaspas,41031017,Bgy,5861,04,103,31,017,0410331017,10,4103,410331,5
401031018,Gonzales,41031018,Bgy,2047,04,103,31,018,0410331018,10,4103,410331,5
401031019,Hidalgo,41031019,Bgy,1156,04,103,31,019,0410331019,10,4103,410331,5
401031020,Janopol,41031020,Bgy,2838,04,103,31,020,0410331020,10,4103,410331,5
401031021,Janopol Oriental,41031021,Bgy,3403,04,103,31,021,0410331021,10,4103,410331,5
401031022,Laurel,41031022,Bgy,1514,04,103,31,022,0410331022,10,4103,410331,5
401031023,Luyos,41031023,Bgy,1795,04,103,31,023,0410331023,10,4103,410331,5
401031024,Mabini,41031024,Bgy,2688,04,103,31,024,0410331024,10,4103,410331,5
401031025,Malaking Pulo,41031025,Bgy,4237,04,103,31,025,0410331025,10,4103,410331,5
401031026,Maria Paz,41031026,Bgy,2993,04,103,31,026,0410331026,10,4103,410331,5
401031027,Maugat,41031027,Bgy,2334,04,103,31,027,0410331027,10,4103,410331,5
401031028,Monta�a,41031028,Bgy,1718,04,103,31,028,0410331028,10,4103,410331,5
401031029,Natatas,41031029,Bgy,5790,04,103,31,029,0410331029,10,4103,410331,5
